DateTime,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Date
2014-07-09T07:11:07Z,35.8823,-97.2638,4.667,2.7,ml,NA,65,NA,0.74,us,usb000rr8s,2014-10-10T08:02:09Z,"7km S of Langston, Oklahoma",earthquake,NA,6.7,NA,NA,reviewed,tul,tul,2014-07-09
2014-07-09T16:25:26Z,35.8824,-97.2657,5.151,2.5,ml,NA,64,NA,0.4,us,usb000rrac,2014-10-10T08:02:10Z,"7km S of Langston, Oklahoma",earthquake,NA,1.6,NA,NA,reviewed,tul,tul,2014-07-09
2014-07-10T04:05:43Z,35.5377,-96.7644,5,2.5,ml,NA,65,NA,0.7,us,usb000rril,2014-10-10T08:02:10Z,"9km NW of Prague, Oklahoma",earthquake,NA,5.2,NA,NA,reviewed,tul,tul,2014-07-10
2014-07-10T05:35:46Z,36.8699,-97.9747,5.482,2.6,ml,NA,85,NA,0.74,us,usb000rrh4,2014-10-10T08:02:11Z,"22km WNW of Medford, Oklahoma",earthquake,NA,7.5,NA,NA,reviewed,tul,tul,2014-07-10
2014-07-10T08:42:53Z,36.1485,-97.455,5.171,2.6,ml,NA,63,NA,0.57,us,usb000rrjp,2014-10-10T08:02:11Z,"21km SW of Perry, Oklahoma",earthquake,NA,7.6,NA,NA,reviewed,tul,tul,2014-07-10
2014-07-10T09:36:49Z,36.8061,-98.3612,3.709,2.9,ml,NA,120,NA,1.17,us,usb000rri4,2014-10-10T08:02:11Z,"5km N of Cherokee, Oklahoma",earthquake,NA,6.6,NA,NA,reviewed,tul,tul,2014-07-10
2014-07-11T12:17:05Z,36.56,-97.8367,6.398,3.4,ml,NA,80,NA,0.62,us,usb000rs01,2015-01-30T21:39:18Z,"18km NNE of Enid, Oklahoma",earthquake,NA,7.8,NA,NA,reviewed,tul,tul,2014-07-11
2014-07-11T14:11:30Z,36.2956,-97.5448,5,2.8,ml,NA,70,NA,0.67,us,usb000rs1d,2014-10-10T08:02:13Z,"23km W of Perry, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-11
2014-07-11T20:47:03Z,35.5802,-97.2812,4.737,2.6,ml,NA,46,NA,0.7,us,usb000rs6v,2014-10-10T08:02:13Z,"1km NNE of Jones, Oklahoma",earthquake,NA,4,NA,NA,reviewed,tul,tul,2014-07-11
2014-07-11T21:02:27Z,36.6774,-97.7229,5.238,2.5,ml,NA,152,NA,0.94,us,usb000rs78,2014-10-10T08:02:13Z,"14km S of Medford, Oklahoma",earthquake,NA,8,NA,NA,reviewed,tul,tul,2014-07-11
2014-07-12T11:27:26Z,35.8628,-97.3124,5,3.2,ml,NA,58,NA,0.56,us,usb000rsc9,2014-10-10T08:02:14Z,"10km E of Guthrie, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-12
2014-07-12T16:47:16Z,35.8653,-97.3217,4.001,2.9,ml,NA,54,NA,0.54,us,usb000rsee,2014-10-10T08:02:14Z,"9km E of Guthrie, Oklahoma",earthquake,NA,6.9,NA,NA,reviewed,tul,tul,2014-07-12
2014-07-12T17:11:46Z,35.8637,-97.321,4.047,4,mwr,NA,53,NA,1.11,us,usb000rsdy,2015-01-28T13:19:12Z,"9km E of Guthrie, Oklahoma",earthquake,NA,5.5,0.043,53,reviewed,tul,us,2014-07-12
2014-07-12T17:34:27Z,35.858,-97.3253,4.997,3.1,ml,NA,57,NA,1.26,us,usb000rseb,2015-01-30T20:04:28Z,"9km ESE of Guthrie, Oklahoma",earthquake,NA,5.6,NA,NA,reviewed,tul,tul,2014-07-12
2014-07-12T21:50:59Z,35.8779,-97.3177,5,2.5,ml,NA,58,NA,0.58,us,usb000rtsh,2014-10-10T08:02:15Z,"9km E of Guthrie, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-12
2014-07-12T23:58:11Z,36.1241,-97.3193,2.019,2.6,ml,NA,65,NA,0.61,us,usb000rtef,2014-10-10T08:02:15Z,"18km S of Perry, Oklahoma",earthquake,NA,7.7,NA,NA,reviewed,tul,tul,2014-07-12
2014-07-13T00:57:56Z,35.8722,-97.304,5.42,2.6,ml,NA,60,NA,0.84,us,usb000rsik,2014-10-10T08:02:15Z,"9km SSW of Langston, Oklahoma",earthquake,NA,6.4,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T01:47:19Z,35.8649,-97.3129,3.444,2.6,ml,NA,58,NA,0.73,us,usb000rsvf,2014-10-10T08:02:15Z,"10km E of Guthrie, Oklahoma",earthquake,NA,7.7,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T01:57:44Z,35.8713,-97.3119,5,2.9,ml,NA,59,NA,0.61,us,usb000rsim,2015-01-30T23:07:12Z,"9km SSW of Langston, Oklahoma",earthquake,NA,6.9,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T02:08:22Z,35.8695,-97.3069,5,2.7,ml,NA,59,NA,0.64,us,usb000rsiq,2014-10-10T08:02:16Z,"9km SSW of Langston, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T02:38:32Z,35.8713,-97.3114,4.625,2.8,ml,NA,59,NA,0.55,us,usb000rttl,2014-10-10T08:02:16Z,"9km SSW of Langston, Oklahoma",earthquake,NA,6.8,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T03:06:40Z,35.8748,-97.3029,2.63,2.6,ml,NA,53,NA,0.48,us,usb000rttw,2014-10-10T08:02:16Z,"8km SSW of Langston, Oklahoma",earthquake,NA,6.6,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T05:20:49Z,35.5244,-97.1556,6.005,2.8,ml,NA,52,NA,0.47,us,usb000rsjp,2015-01-30T10:24:02Z,"3km N of Harrah, Oklahoma",earthquake,NA,5.7,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T07:03:54Z,35.5765,-97.2783,4.355,2.9,ml,NA,36,NA,0.64,us,usb000rsk5,2015-01-30T17:32:35Z,"1km NNE of Jones, Oklahoma",earthquake,NA,5.5,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T11:34:50Z,36.2848,-96.9546,5,2.7,ml,NA,90,NA,0.63,us,usb000rsv2,2014-10-10T08:02:16Z,"14km WSW of Pawnee, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T11:55:03Z,35.52,-97.1566,6.722,2.5,ml,NA,90,NA,0.6,us,usb000rsus,2014-10-10T08:02:16Z,"3km N of Harrah, Oklahoma",earthquake,NA,4.3,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T14:39:26Z,35.8667,-97.3158,4.818,2.8,ml,NA,58,NA,0.36,us,usb000rsm3,2014-10-10T08:02:16Z,"9km E of Guthrie, Oklahoma",earthquake,NA,7.8,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T14:51:02Z,35.8588,-97.3237,4.825,3,ml,NA,52,NA,0.43,us,usb000rsm4,2015-01-31T00:34:37Z,"9km ESE of Guthrie, Oklahoma",earthquake,NA,6.3,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-13T21:18:36Z,36.1229,-97.3215,5,2.5,ml,NA,60,NA,0.6,us,usb000rssq,2014-10-10T08:02:17Z,"18km S of Perry, Oklahoma",earthquake,NA,7.5,NA,NA,reviewed,tul,tul,2014-07-13
2014-07-14T06:35:18Z,36.714,-97.8847,5,2.5,ml,NA,88,NA,0.77,us,usb000rsqp,2014-10-10T08:02:17Z,"16km SW of Medford, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-14
2014-07-14T07:15:51Z,36.713,-97.888,5,3.9,mwr,NA,88,NA,1.89,us,usb000rsqv,2015-03-18T19:18:02Z,"17km SW of Medford, Oklahoma",earthquake,NA,1.8,0.041,56,reviewed,tul,us,2014-07-14
2014-07-14T10:19:01Z,35.6615,-97.3269,14.438,2.7,ml,NA,98,NA,1.48,us,usb000rsrv,2014-10-10T08:02:18Z,"11km NNW of Jones, Oklahoma",earthquake,NA,3.3,NA,NA,reviewed,tul,tul,2014-07-14
2014-07-14T11:06:14Z,36.7211,-97.8804,5,2.7,ml,NA,87,NA,0.81,us,usb000rsws,2014-10-10T08:02:18Z,"16km SW of Medford, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-14
2014-07-14T16:01:35Z,35.8161,-97.4151,4.261,2.5,ml,NA,55,NA,0.44,us,usb000rstu,2015-01-30T15:39:45Z,"7km S of Guthrie, Oklahoma",earthquake,NA,4.1,NA,NA,reviewed,tul,tul,2014-07-14
2014-07-14T16:50:14Z,35.8721,-97.3092,5.117,3.3,mwr,NA,59,NA,0.48,us,usb000rsug,2015-01-30T17:48:46Z,"9km SSW of Langston, Oklahoma",earthquake,NA,7.4,NA,12,reviewed,tul,slm,2014-07-14
2014-07-14T22:24:16Z,36.7477,-98.0144,5,2.5,ml,NA,96,NA,0.73,us,usb000rtep,2014-10-10T08:02:18Z,"25km WSW of Medford, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-14
2014-07-14T23:37:46Z,35.8702,-97.3072,4.654,2.5,ml,NA,52,NA,0.5,us,usb000rtei,2014-10-10T08:02:18Z,"9km SSW of Langston, Oklahoma",earthquake,NA,6.9,NA,NA,reviewed,tul,tul,2014-07-14
2014-07-15T00:45:05Z,35.8671,-97.3135,4.768,2.5,ml,NA,53,NA,0.41,us,usb000rten,2014-10-10T08:02:19Z,"10km E of Guthrie, Oklahoma",earthquake,NA,5,NA,NA,reviewed,tul,tul,2014-07-15
2014-07-15T07:19:17Z,35.524,-97.1543,6.546,3.5,mwr,NA,39,NA,0.77,us,usb000rt1u,2015-01-28T22:36:28Z,"3km NNE of Harrah, Oklahoma",earthquake,NA,6.2,0.041,57,reviewed,tul,us,2014-07-15
2014-07-15T09:08:40Z,35.5243,-97.1588,6.653,3.9,mwr,NA,39,NA,0.73,us,usb000rt2i,2015-01-28T11:20:34Z,"3km N of Harrah, Oklahoma",earthquake,NA,4.2,0.042,55,reviewed,tul,us,2014-07-15
2014-07-15T10:47:53Z,36.7496,-97.7474,4.844,3,ml,NA,73,NA,0.66,us,usb000rt3f,2015-01-30T02:36:14Z,"6km S of Medford, Oklahoma",earthquake,NA,1.6,NA,NA,reviewed,tul,tul,2014-07-15
2014-07-15T13:51:15Z,35.5478,-97.2421,6.093,2.7,ml,NA,45,NA,0.24,us,usb000rtdv,2014-10-10T08:02:20Z,"4km ESE of Jones, Oklahoma",earthquake,NA,1.4,NA,NA,reviewed,tul,tul,2014-07-15
2014-07-15T23:28:47Z,36.097,-97.4259,5,2.7,ml,NA,60,NA,0.42,us,usb000rteu,2014-10-10T08:02:20Z,"22km NW of Langston, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-15
2014-07-15T23:47:20Z,35.9707,-96.969,5,2.6,ml,NA,43,NA,0.46,us,usb000rtek,2014-10-10T08:02:20Z,"5km E of Perkins, Oklahoma",earthquake,NA,7.4,NA,NA,reviewed,tul,tul,2014-07-15
2014-07-16T02:36:10Z,36.1995,-97.4064,5,2.5,ml,NA,53,NA,0.53,us,usb000rtbw,2014-10-17T21:12:05Z,"14km SW of Perry, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-16
2014-07-16T02:54:17Z,35.7161,-97.2029,4.588,2.8,ml,NA,46,NA,0.67,us,usb000rtc0,2015-01-30T14:13:30Z,"6km N of Luther, Oklahoma",earthquake,NA,4.8,NA,NA,reviewed,tul,tul,2014-07-16
2014-07-16T05:51:15Z,36.6319,-97.6864,5,2.8,ml,NA,69,NA,0.8,us,usb000rtcm,2014-10-17T21:12:05Z,"19km SSE of Medford, Oklahoma",earthquake,NA,1.9,NA,NA,reviewed,tul,tul,2014-07-16
2014-07-16T08:58:58Z,36.8539,-97.8552,5,2.7,ml,NA,81,NA,1.04,us,usb000rtim,2014-10-17T21:12:05Z,"12km WNW of Medford, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-16
2014-07-16T09:18:05Z,36.7946,-97.6662,5.195,2.5,ml,NA,65,NA,0.64,us,usb000rtd2,2015-01-30T22:47:31Z,"6km ESE of Medford, Oklahoma",earthquake,NA,6.8,NA,NA,reviewed,tul,tul,2014-07-16
2014-07-16T23:02:13Z,35.5236,-97.1556,6.76,2.8,ml,NA,52,NA,0.48,us,usb000rtjj,2015-01-31T00:31:06Z,"3km N of Harrah, Oklahoma",earthquake,NA,5.7,NA,NA,reviewed,tul,tul,2014-07-16
2014-07-16T23:35:58Z,35.5787,-97.2789,4.68,2.6,ml,NA,36,NA,0.51,us,usb000rtjn,2014-10-17T21:12:06Z,"1km NNE of Jones, Oklahoma",earthquake,NA,4.5,NA,NA,reviewed,tul,tul,2014-07-16
2014-07-17T00:09:58Z,35.8602,-97.3224,5,2.6,ml,NA,57,NA,0.5,us,usb000rtk5,2014-10-17T21:12:06Z,"9km ESE of Guthrie, Oklahoma",earthquake,NA,5.2,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-17T05:20:19Z,36.9975,-97.9635,5.64,1.98,ml,11,139,0.01797,0.06,ismpkansas,ismpkansas70023078,2015-07-26T19:23:04Z,Oklahoma,earthquake,0.3,0.45,0.287,12,reviewed,ismp,ismp,2014-07-17
2014-07-17T07:34:34Z,36.3037,-97.5722,5.161,2.7,ml,NA,62,NA,0.59,us,usb000rtmm,2014-10-17T21:12:06Z,"25km W of Perry, Oklahoma",earthquake,NA,7.3,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-17T09:35:56Z,36.1664,-96.9875,7.337,2.3,ml,NA,62,NA,0.82,us,usb000ru1g,2014-10-17T21:12:06Z,"8km NE of Stillwater, Oklahoma",earthquake,NA,5.7,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-17T10:27:56Z,35.5,-97.2333,6.964,2.6,ml,NA,52,NA,0.52,us,usb000rtrt,2014-10-17T21:12:06Z,"3km E of Choctaw, Oklahoma",earthquake,NA,5.3,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-17T14:58:48Z,35.8671,-97.3187,5,2.7,ml,NA,58,NA,0.45,us,usb000rtsu,2014-10-17T21:12:07Z,"9km E of Guthrie, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-17T15:35:24Z,36.6766,-98.2139,5,2.5,ml,NA,102,NA,1.06,us,usb000rttd,2014-10-17T21:12:07Z,"15km SE of Cherokee, Oklahoma",earthquake,NA,5.2,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-17T17:47:33Z,36.9536667,-98.0993333,1.04,1.54,ml,8,193,0.125,0.06,ismpkansas,ismpkansas70023128,2015-07-26T19:23:08Z,Oklahoma,earthquake,0.5,0.72,0.145,6,reviewed,ismp,ismp,2014-07-17
2014-07-17T21:57:45Z,36.1162,-97.6381,5.279,2.7,ml,NA,107,NA,0.62,us,usb000rtzl,2014-10-17T21:12:07Z,"18km NNW of Crescent, Oklahoma",earthquake,NA,6.1,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-17T23:12:37Z,35.5907,-97.3773,5.651,2.4,ml,NA,39,NA,0.44,us,usb000ru1t,2014-10-17T21:12:07Z,"7km N of Spencer, Oklahoma",earthquake,NA,2.1,NA,NA,reviewed,tul,tul,2014-07-17
2014-07-18T00:15:48Z,35.5233,-97.1558,6.476,2.7,ml,NA,52,NA,0.45,us,usb000ru6u,2014-10-17T21:12:08Z,"3km N of Harrah, Oklahoma",earthquake,NA,5.2,NA,NA,reviewed,tul,tul,2014-07-18
2014-07-18T01:37:28Z,36.121,-97.3193,4.963,3,ml,NA,60,NA,0.84,us,usb000ru06,2014-10-17T21:12:08Z,"18km S of Perry, Oklahoma",earthquake,NA,7.4,NA,NA,reviewed,tul,tul,2014-07-18
2014-07-18T01:59:37Z,35.8703,-97.3173,4.603,2.9,ml,NA,58,NA,0.75,us,usb000ru0b,2014-10-17T21:12:08Z,"9km E of Guthrie, Oklahoma",earthquake,NA,7.9,NA,NA,reviewed,tul,tul,2014-07-18
2014-07-18T13:41:13Z,36.675,-98.2098,5,3.3,ml,NA,102,NA,0.86,us,usb000ru53,2014-10-17T21:12:09Z,"15km SE of Cherokee, Oklahoma",earthquake,NA,7.8,NA,NA,reviewed,tul,tul,2014-07-18
2014-07-18T14:22:03Z,36.6762,-98.2116,5,2.5,ml,NA,102,NA,0.87,us,usb000ru6w,2014-10-17T21:12:09Z,"15km SE of Cherokee, Oklahoma",earthquake,NA,7.7,NA,NA,reviewed,tul,tul,2014-07-18
2014-07-18T21:56:32Z,35.5905,-97.3912,6.43,2.7,ml,NA,46,NA,0.57,us,usb000ruef,2015-01-30T14:54:22Z,"7km N of Spencer, Oklahoma",earthquake,NA,2.8,NA,NA,reviewed,tul,tul,2014-07-18
2014-07-19T02:14:46Z,36.9272,-98.006,4.058,2.6,ml,NA,104,NA,0.49,us,usb000rw4m,2014-10-17T21:12:09Z,"25km S of Anthony, Kansas",earthquake,NA,3.1,NA,NA,reviewed,tul,tul,2014-07-19
2014-07-19T04:04:51Z,35.8783,-97.3065,5,2.6,ml,NA,55,NA,0.4,us,usb000rv9f,2014-10-17T21:12:10Z,"8km SSW of Langston, Oklahoma",earthquake,NA,7.8,NA,NA,reviewed,tul,tul,2014-07-19
2014-07-19T12:52:12Z,36.0611,-97.0573,5,2.1,ml,NA,73,NA,0.72,us,usb000rukg,2015-01-31T03:32:37Z,"6km S of Stillwater, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-19
2014-07-20T08:04:27Z,36.9885,-97.819,7.01,1.89,ml,11,82,0.1034,0.06,ismpkansas,ismpkansas70023373,2015-07-26T19:23:13Z,Oklahoma,earthquake,0.19,0.57,0.169,9,reviewed,ismp,ismp,2014-07-20
2014-07-20T12:28:15Z,36.2975,-97.5439,6.745,2.9,ml,NA,58,NA,0.44,us,usb000rv95,2014-10-17T21:12:12Z,"22km W of Perry, Oklahoma",earthquake,NA,7.1,NA,NA,reviewed,tul,tul,2014-07-20
2014-07-21T21:45:56Z,35.8136,-97.4132,4.146,2.4,ml,NA,51,NA,0.46,us,usb000rw2v,2015-01-30T22:48:22Z,"7km S of Guthrie, Oklahoma",earthquake,NA,4.5,NA,NA,reviewed,tul,tul,2014-07-21
2014-07-22T02:08:33Z,35.5916,-97.3934,6.136,2.9,ml,NA,43,NA,0.52,us,usb000rw2y,2015-01-30T21:33:47Z,"7km N of Spencer, Oklahoma",earthquake,NA,1.5,NA,NA,reviewed,tul,tul,2014-07-22
2014-07-22T03:28:17Z,35.8141,-97.4161,4.13,2.4,ml,NA,53,NA,0.74,us,usb000rw30,2014-10-17T21:12:14Z,"7km S of Guthrie, Oklahoma",earthquake,NA,4.4,NA,NA,reviewed,tul,tul,2014-07-22
2014-07-22T06:23:06Z,35.4995,-97.2312,6.64,2.6,ml,NA,52,NA,0.26,us,usb000rw33,2014-10-17T21:12:14Z,"3km E of Choctaw, Oklahoma",earthquake,NA,0,NA,NA,reviewed,tul,tul,2014-07-22
2014-07-22T10:18:39Z,35.812,-97.411,3.324,2.4,ml,NA,48,NA,0.74,us,usb000rw40,2015-01-30T22:45:45Z,"7km S of Guthrie, Oklahoma",earthquake,NA,6.8,NA,NA,reviewed,tul,tul,2014-07-22
2014-07-22T17:28:09Z,35.814,-97.4137,4.182,2.6,ml,NA,52,NA,1.04,us,usb000rw7t,2014-10-17T21:12:15Z,"7km S of Guthrie, Oklahoma",earthquake,NA,5.6,NA,NA,reviewed,tul,tul,2014-07-22
2014-07-22T17:50:29Z,36.6548,-98.2137,4.245,2.6,ml,NA,101,NA,1.32,us,usb000rw7l,2015-01-31T03:47:41Z,"13km NNE of Helena, Oklahoma",earthquake,NA,5.1,NA,NA,reviewed,tul,tul,2014-07-22
2014-07-23T00:25:14Z,35.816,-97.419,4,2.6,ml,NA,NA,NA,0.58,us,usb000rwdj,2015-01-30T09:33:55Z,"7km S of Guthrie, Oklahoma",earthquake,NA,5.9,NA,NA,reviewed,tul,tul,2014-07-23
2014-07-23T02:02:26Z,35.8782,-97.3091,5.264,3.3,mwr,NA,59,NA,0.62,us,usb000rwcu,2015-01-29T22:27:01Z,"8km SSW of Langston, Oklahoma",earthquake,NA,6.5,NA,17,reviewed,tul,slm,2014-07-23
2014-07-23T02:29:55Z,36.302,-97.676,5,2.5,ml,NA,NA,NA,0.52,us,usb000rwcx,2014-10-25T01:49:32Z,"20km ESE of Enid, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-23
2014-07-23T05:58:13Z,35.8779,-97.3059,4.988,3.1,ml,NA,60,NA,0.4,us,usb000rwdn,2014-10-25T01:49:33Z,"8km SSW of Langston, Oklahoma",earthquake,NA,7.5,NA,NA,reviewed,tul,tul,2014-07-23
2014-07-23T14:03:47Z,35.8787,-97.3048,5.099,2.9,mwr,NA,60,NA,0.36,us,usb000rwk6,2015-01-30T18:26:41Z,"8km SSW of Langston, Oklahoma",earthquake,NA,7.6,NA,7,reviewed,tul,slm,2014-07-23
2014-07-24T10:27:28Z,35.7707,-97.4522,5,2.9,ml,NA,NA,NA,0.65,us,usb000rx2j,2014-10-25T01:49:34Z,"12km SSW of Guthrie, Oklahoma",earthquake,NA,5.4,NA,NA,reviewed,tul,tul,2014-07-24
2014-07-25T04:56:51Z,36.662,-98.28,0.7,3.4,mwr,NA,NA,NA,0.8,us,usb000rx2d,2015-01-30T11:30:26Z,"12km SSE of Cherokee, Oklahoma",earthquake,NA,7.6,0.062,25,reviewed,tul,us,2014-07-25
2014-07-25T06:32:06Z,36.9546667,-97.7901667,6.22,2.19,ml,10,88,0.1299,0.05,ismpkansas,ismpkansas70023543,2015-07-26T19:23:19Z,Oklahoma,earthquake,0.17,0.84,0.222,9,reviewed,ismp,ismp,2014-07-25
2014-07-27T09:28:05Z,36.2926,-97.4699,0.703,2.8,ml,NA,NA,NA,0.49,us,usb000rxq9,2014-10-25T01:49:39Z,"16km W of Perry, Oklahoma",earthquake,NA,8,NA,NA,reviewed,tul,tul,2014-07-27
2014-07-27T20:39:10Z,36.8181,-97.8497,2.77,2.9,mb_lg,NA,84,0.183,0.28,us,usb000rxsh,2015-01-30T16:26:42Z,"10km W of Medford, Oklahoma",earthquake,NA,7,0.057,88,reviewed,us,us,2014-07-27
2014-07-27T22:19:20Z,36.144,-96.809,0.046,3.2,ml,NA,NA,NA,0.31,us,usb000rxt7,2015-01-30T01:54:59Z,"10km WNW of Yale, Oklahoma",earthquake,NA,6.8,NA,NA,reviewed,tul,tul,2014-07-27
2014-07-28T15:08:04Z,36.747,-98.406,4.2,3,ml,NA,NA,NA,0.4,us,usb000s52u,2014-10-25T01:49:41Z,"4km W of Cherokee, Oklahoma",earthquake,NA,7.8,NA,NA,reviewed,tul,tul,2014-07-28
2014-07-28T22:26:50Z,36.7469,-98.408,4.76,3.3,ml,NA,NA,NA,0.45,us,usb000ry5e,2015-01-30T01:31:28Z,"4km W of Cherokee, Oklahoma",earthquake,NA,7.8,NA,NA,reviewed,tul,tul,2014-07-28
2014-07-29T02:46:36Z,36.756100000000004,-98.0453,5.287,4.3,mwr,NA,NA,NA,0.68,us,usb000ry6y,2017-02-03T20:55:56Z,"27km E of Cherokee, Oklahoma",earthquake,NA,3.4,0.038,68,reviewed,tul,us,2014-07-29
2014-07-29T07:39:52Z,36.75,-98.0394,5.672,2.7,ml,NA,NA,NA,0.54,us,usb000ry86,2014-10-25T01:49:42Z,"28km E of Cherokee, Oklahoma",earthquake,NA,6.7,NA,NA,reviewed,tul,tul,2014-07-29
2014-07-30T06:15:20Z,35.59,-97.3199,5.345,2.3,ml,NA,NA,NA,0.59,us,usb000ryj9,2014-10-29T19:52:49Z,"4km NW of Jones, Oklahoma",earthquake,NA,2.4,NA,NA,reviewed,tul,tul,2014-07-30
2014-07-30T16:21:32Z,35.719,-97.427,5.1,3.3,mwr,NA,NA,NA,0.5,us,usb000ryl6,2015-01-28T19:21:13Z,"8km NNE of Edmond, Oklahoma",earthquake,NA,7.1,NA,9,reviewed,tul,slm,2014-07-30
2014-07-30T16:38:01Z,35.716,-97.424,5,2.6,ml,NA,NA,NA,0.41,us,usb000s53l,2014-10-29T19:52:51Z,"8km NE of Edmond, Oklahoma",earthquake,NA,6,NA,NA,reviewed,tul,tul,2014-07-30
2014-07-30T16:46:59Z,35.718,-97.426,5,3.3,ml,NA,NA,NA,0.38,us,usb000rylj,2015-01-30T03:02:32Z,"8km NNE of Edmond, Oklahoma",earthquake,NA,6.8,NA,NA,reviewed,tul,tul,2014-07-30
2014-07-30T18:46:43Z,37,-97.9596667,5.7,1.66,ml,8,136,0.0181,0.04,ismpkansas,ismpkansas70023908,2015-07-19T20:53:19Z,Oklahoma,earthquake,0.29,0.4,0.17,8,reviewed,ismp,ismp,2014-07-30
2014-07-30T19:16:36Z,36.2938,-97.5563,5,2.4,ml,NA,NA,NA,0.41,us,usb000ryru,2014-10-29T19:52:51Z,"24km W of Perry, Oklahoma",earthquake,NA,7.1,NA,NA,reviewed,tul,tul,2014-07-30
2014-07-30T20:59:12Z,35.7215,-97.4202,5.349,2.6,ml,NA,NA,NA,0.71,us,usb000ryp3,2015-01-30T17:27:49Z,"9km NE of Edmond, Oklahoma",earthquake,NA,5.3,NA,NA,reviewed,tul,tul,2014-07-30
2014-07-30T23:48:03Z,35.7185,-97.432,5,3.2,ml,NA,NA,NA,0.57,us,usb000ryqu,2015-01-29T22:07:47Z,"8km NNE of Edmond, Oklahoma",earthquake,NA,7.4,NA,NA,reviewed,tul,tul,2014-07-30
2014-07-31T02:40:50Z,35.89,-97.2664,3.66,2.1,ml,NA,NA,NA,0.64,us,usb000ryrw,2014-10-29T19:52:51Z,"6km S of Langston, Oklahoma",earthquake,NA,6.5,NA,NA,reviewed,tul,tul,2014-07-31
2014-07-31T06:00:53Z,35.6191,-96.9468,5,2.9,ml,NA,NA,NA,0.38,us,usb000ryrz,2014-10-29T19:52:51Z,"10km SSW of Chandler, Oklahoma",earthquake,NA,2,NA,NA,reviewed,tul,tul,2014-07-31
2014-07-31T06:09:30Z,36.3006,-97.543,4.996,3.2,ml,NA,NA,NA,0.54,us,usb000rys0,2014-10-29T19:52:51Z,"22km W of Perry, Oklahoma",earthquake,NA,6.8,NA,NA,reviewed,tul,tul,2014-07-31
2014-07-31T10:46:04Z,36.1502,-97.4655,5,2.8,mb_lg,NA,27,0.187,0.49,us,usb000rytp,2014-10-29T19:52:51Z,"22km SW of Perry, Oklahoma",earthquake,NA,2,0.061,76,reviewed,us,us,2014-07-31
2014-07-31T23:28:20Z,36.5823,-97.6107,5.287,3.2,ml,NA,NA,NA,1.06,us,usb000rz0y,2015-01-30T13:22:37Z,"27km SSE of Medford, Oklahoma",earthquake,NA,7.1,NA,NA,reviewed,tul,tul,2014-07-31
2014-08-01T05:14:47Z,35.6113,-96.9502,4.2,2.5,ml,NA,NA,NA,0.53,us,usb000s3aj,2014-10-29T19:52:52Z,"11km SSW of Chandler, Oklahoma",earthquake,NA,1.2,NA,NA,reviewed,tul,tul,2014-08-01
2014-08-01T06:19:53Z,36.3672,-97.35,5.808,2.6,ml,NA,NA,NA,0.72,us,usb000s3al,2014-10-29T19:52:52Z,"10km NNW of Perry, Oklahoma",earthquake,NA,7.1,NA,NA,reviewed,tul,tul,2014-08-01
2014-08-01T14:19:21Z,36.7498,-98.0449,4.6,3.1,mwr,NA,NA,NA,0,us,usb000rz4r,2014-10-29T19:52:54Z,"27km E of Cherokee, Oklahoma",earthquake,NA,0,NA,10,reviewed,tul,slm,2014-08-01
